DB SOURCE,TBL mailoperation,TBL mail,TBL mail master,DB DEST,TBL DEST,SRC Field,DST Field,Rules,Override value,Callback parameters,Null handling,Empty handling,Switch Values
offertea_cpl,mail_operation5,mail65,mail65,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65,mail65,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65,mail65,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65,mail65,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertea_cpl,mail_operation5,mail65,mail65,la_gestione,lead_uni,privacy,privacy,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65,mail65,la_gestione,lead_uni,privacyversion,privacy_version,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65,mail65,la_gestione,a_giacliente_brand,cliente,,postinsert|setGiaCliente,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,regione,regione,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,privacy,privacy,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,lead_uni,privacyversion,privacy_version,copy,,,NULL,NULL,
offertea_cpl,mail_operation5,mail65_notpassed,mail65,la_gestione,a_giacliente_brand,cliente,,postinsert|setGiaCliente,,,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,,url,callback|completeURL,,$offertee_cpl$|url,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertee_cpl,mail_operation,mail,mail,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,,tel_fisso,callback|joinNumbers,,phone_telecom1|phone_telecom2,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,,url,callback|completeURL,,$offerteo_cpl$|url,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offerteo_cpl,mail_operation,mail,mail,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation1,mail1,mail1,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,refid,reference_id,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,bannerid,banner_id,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation2,mail2,mail2,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,regione,regione,copy,,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,refid,reference_id,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,bannerid,banner_id,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation3,mail3,mail3,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,annonascita,anno_nascita,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,professione,professione,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,importorichiesto,importo_richiesto,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,privacy,privacy,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation4,mail4,mail4,la_gestione,lead_uni,privacyversion,privacy_version,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,eta,eta,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,privacy,privacy,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,lead_uni,privacyversion,privacy_version,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5,mail5,la_gestione,a_giacliente_brand,cliente,,postinsert|setGiaCliente,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,eta,eta,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,privacy,privacy,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,lead_uni,privacyversion,privacy_version,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation5,mail5_notpassed,mail5,la_gestione,a_giacliente_brand,cliente,,postinsert|setGiaCliente,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,privacy,privacy,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,lead_uni,privacyversion,privacy_version,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation6,mail6,mail6,la_gestione,a_giacliente_brand,cliente,,postinsert|setGiaCliente,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,privacy,privacy,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,privacyversion,privacy_version,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,a_giacliente_brand,cliente,,postinsert|setGiaCliente,,,NULL,NULL,
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,refid,reference_id,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation7,mail7,mail7,la_gestione,lead_uni,bannerid,banner_id,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,privacy,privacy,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,privacyversion,privacy_version,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,a_giacliente_brand,cliente,,postinsert|setGiaCliente,,,NULL,NULL,
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,refid,reference_id,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation8,mail8,mail8,la_gestione,lead_uni,bannerid,banner_id,copy,,,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,non presente|NULL
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,,tel_fisso,callback|filterPhones,,phonefisso,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,,url,callback|completeURL,,$offertep_cpl$|url,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertep_cpl,mail_operation8,mail9,mail9,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
